sentiment-1 : word-1,sentiment-0 : word-0,sentiment-1 : word-0,lemma,word_set,accuracy
75,24852,24925,killing,{'killings'},25073
323,24604,24677,trailer,"{'trailer', 'trailers'}",25073
1125,23948,23875,voice,"{'voiced', 'voices', 'voice'}",25073
590,24483,24410,common,{'common'},25073
77,24850,24923,strictly,{'strictly'},25073
207,24866,24793,upper,"{'uppers', 'upper'}",25073
1455,23618,23545,cross,"{'crosses', 'cross', 'crossed', 'crossing'}",25073
28,24899,24972,unlikable,{'unlikable'},25073
497,24576,24503,ultimately,{'ultimately'},25073
129,24798,24871,indulge,"{'indulge', 'indulging', 'indulges', 'indulged'}",25073
67,24860,24933,mislead,"{'mislead', 'misleads', 'misled'}",25073
146,24927,24854,gentleman,"{'gentleman', 'gentlemen'}",25073
64,24863,24936,toot,{'toot'},25073
421,24652,24579,center,"{'centered', 'centers', 'center', 'centering'}",25073
98,24975,24902,rewarding,{'rewarding'},25073
347,24726,24653,opposit,{'opposit'},25073
187,24885,24813,front,"{'fronted', 'fronts', 'fronting'}",25072
144,24928,24856,redemption,"{'redemptions', 'redemption'}",25072
307,24621,24693,laughter,"{'laughters', 'laughter'}",25072
144,24928,24856,reflection,"{'reflection', 'reflections'}",25072
201,24727,24799,abo,{'abo'},25072
52,24876,24948,addle,{'addle'},25072
119,24953,24881,composition,"{'composition', 'compositions'}",25072
176,24752,24824,poof,{'poof'},25072
66,24862,24934,splatter,"{'splatter', 'splatters', 'splattering', 'splattered'}",25072
199,24873,24801,deco,{'deco'},25072
182,24890,24818,backdrop,"{'backdrop', 'backdrops'}",25072
192,24880,24808,albeit,{'albeit'},25072
133,24795,24867,beer,"{'beers', 'beer'}",25072
108,24820,24892,racist,"{'racist', 'racists'}",25072
30,24898,24970,mutant,"{'mutants', 'mutant'}",25072
123,24948,24877,blake,{'blake'},25071
320,24609,24680,laught,{'laught'},25071
358,24571,24642,bomb,"{'bomb', 'bombs', 'bombed'}",25071
62,24867,24938,miserable,"{'miserable', 'miserables'}",25071
281,24790,24719,separate,"{'separates', 'separate', 'separated'}",25071
262,24809,24738,spell,"{'spelled', 'spelling', 'spells', 'spell'}",25071
119,24952,24881,lively,"{'liveliest', 'lively', 'livelier'}",25071
594,24477,24406,listen,"{'listens', 'listened', 'listening', 'listen'}",25071
75,24854,24925,platt,{'platt'},25071
234,24695,24766,smoke,"{'smoke', 'smoking', 'smoked', 'smokes'}",25071
113,24958,24887,destiny,"{'destiny', 'destinies'}",25071
102,24969,24898,devastating,{'devastating'},25071
323,24748,24677,opposite,"{'opposites', 'opposite'}",25071
311,24760,24689,pond,"{'ponds', 'pond'}",25071
82,24989,24918,bittersweet,{'bittersweet'},25071
46,24883,24954,baffle,"{'baffles', 'baffled', 'baffle', 'baffling'}",25071
1320,23751,23680,actress,"{'actress', 'actresses'}",25071
126,24945,24874,repress,"{'repressing', 'repress', 'represses'}",25071
46,24883,24954,woe,"{'woe', 'woes'}",25071
12,24917,24988,excruciatingly,{'excruciatingly'},25071
8,24921,24992,paycheck,"{'paycheck', 'paychecks'}",25071
73,24856,24927,platter,"{'platters', 'platter'}",25071
88,24983,24912,harrowing,{'harrowing'},25071
205,24724,24795,virtual,{'virtual'},25071
155,24916,24845,ruthless,{'ruthless'},25071
100,24971,24900,vibrant,{'vibrant'},25071
394,24677,24606,gold,{'gold'},25071
490,24440,24510,active,"{'actives', 'active', 'activest'}",25070
86,24984,24914,complement,"{'complementing', 'complement', 'complemented', 'complements'}",25070
155,24775,24845,advise,"{'advising', 'advises', 'advised', 'advise'}",25070
182,24888,24818,thief,"{'thieves', 'thief'}",25070
225,24705,24775,practical,{'practical'},25070
99,24971,24901,widescreen,{'widescreen'},25070
207,24863,24793,overwhelm,"{'overwhelmed', 'overwhelms', 'overwhelm'}",25070
247,24823,24753,destruct,"{'destructs', 'destructed', 'destructing', 'destruct'}",25070
67,24863,24933,convolute,{'convolute'},25070
160,24910,24840,engaged,{'engaged'},25070
910,24020,24090,fast,"{'faster', 'fastest', 'fast'}",25070
296,24774,24704,enemy,"{'enemies', 'enemy'}",25070
637,24433,24363,stati,{'stati'},25070
45,24885,24955,werewolf,"{'werewolf', 'werewolves'}",25070
110,24820,24890,outfit,"{'outfits', 'outfitted', 'outfit'}",25070
2104,22826,22896,tee,{'tee'},25070
166,24904,24834,sensation,"{'sensations', 'sensation'}",25070
408,24522,24592,correct,"{'corrects', 'correct', 'corrected', 'correcting'}",25070
121,24809,24879,knife,"{'knifes', 'knives', 'knifed', 'knife'}",25070
340,24590,24660,drink,"{'drink', 'drank', 'drinks', 'drinking'}",25070
110,24820,24890,reduce,"{'reducing', 'reduces', 'reduce', 'reduced'}",25070
182,24888,24818,drum,"{'drum', 'drummed', 'drumming', 'drums'}",25070
100,24830,24900,reasonable,{'reasonable'},25070
18,24912,24982,nope,"{'nopes', 'nope'}",25070
39,24891,24961,filler,"{'fillers', 'filler'}",25070
286,24644,24714,posse,"{'posses', 'posse'}",25070
226,24705,24774,dozen,"{'dozen', 'dozens'}",25069
36,24895,24964,irritate,"{'irritates', 'irritate'}",25069
438,24631,24562,curate,"{'curate', 'curates'}",25069
125,24806,24875,corp,{'corps'},25069
236,24695,24764,pacing,{'pacing'},25069
1503,23566,23497,hero,"{'hero', 'heroes', 'heros'}",25069
231,24700,24769,cena,{'cena'},25069
109,24960,24891,genious,{'genious'},25069
888,24181,24112,apart,{'apart'},25069
262,24669,24738,pant,"{'panting', 'pants', 'pant', 'panted'}",25069
161,24908,24839,aval,{'aval'},25069
100,24969,24900,phenomenal,{'phenomenal'},25069
165,24766,24835,virtually,{'virtually'},25069
194,24875,24806,imagery,"{'imagery', 'imageries'}",25069
81,24988,24919,expertly,{'expertly'},25069
68,24863,24932,convoluted,{'convoluted'},25069
212,24719,24788,nil,{'nil'},25069
181,24888,24819,trilogy,"{'trilogy', 'trilogies'}",25069
96,24835,24904,volt,"{'volts', 'volt'}",25069
67,24864,24933,hammer,"{'hammered', 'hammers', 'hammer', 'hammering'}",25069
225,24844,24775,health,{'health'},25069
83,24986,24917,influential,{'influential'},25069
3292,21639,21708,tit,"{'tit', 'tits'}",25069
125,24944,24875,challenging,{'challenging'},25069
223,24846,24777,variety,"{'variety', 'varieties'}",25069
122,24809,24878,exercise,"{'exercise', 'exercises', 'exercising'}",25069
275,24794,24725,got,{'got'},25069
326,24743,24674,gut,"{'guts', 'gut'}",25069
77,24992,24923,enchanting,{'enchanting'},25069
365,24704,24635,hasn,{'hasn'},25069
318,24613,24682,machine,"{'machines', 'machine'}",25069
1090,23841,23910,numb,"{'numb', 'numbing', 'numbs', 'numbed'}",25069
176,24893,24824,vous,{'vous'},25069
26,24905,24974,conveniently,{'conveniently'},25069
219,24712,24781,promo,"{'promo', 'promos'}",25069
417,24651,24583,gove,{'gove'},25068
158,24774,24842,sentence,"{'sentence', 'sentences', 'sentenced'}",25068
86,24846,24914,reasonably,{'reasonably'},25068
166,24902,24834,metaphor,"{'metaphor', 'metaphors'}",25068
401,24667,24599,bum,"{'bum', 'bumming', 'bums', 'bummed'}",25068
100,24968,24900,energetic,{'energetic'},25068
434,24634,24566,accurate,{'accurate'},25068
148,24920,24852,crisis,"{'crises', 'crisis'}",25068
189,24879,24811,inspiring,{'inspiring'},25068
80,24988,24920,deft,{'deft'},25068
1507,23561,23493,rave,"{'raves', 'raving', 'raved', 'rave'}",25068
167,24901,24833,carefull,{'carefull'},25068
142,24926,24858,psyche,"{'psyche', 'psyching', 'psyches', 'psyched'}",25068
575,24357,24425,screenplay,"{'screenplays', 'screenplay'}",25068
331,24737,24669,depart,"{'departs', 'departed', 'depart', 'departing'}",25068
54,24878,24946,giggle,"{'giggled', 'giggle', 'giggles', 'giggling'}",25068
172,24760,24828,cutting,{'cutting'},25068
152,24780,24848,ki,{'ki'},25068
167,24901,24833,carefully,{'carefully'},25068
65,24867,24935,hollow,"{'hollow', 'hollowed'}",25068
78,24854,24922,convo,{'convo'},25068
67,24865,24933,fart,"{'farts', 'farting', 'farted', 'fart'}",25068
5,24927,24995,awfulness,{'awfulness'},25068
14,24918,24986,whiny,{'whiny'},25068
152,24780,24848,lank,{'lank'},25068
99,24969,24901,heartfelt,{'heartfelt'},25068
24521,546,479,es,{'es'},25067
346,24587,24654,fend,"{'fend', 'fends', 'fending', 'fended'}",25067
332,24601,24668,commercial,"{'commercials', 'commercial'}",25067
69,24864,24931,inject,"{'inject', 'injects', 'injected', 'injecting'}",25067
159,24908,24841,arrange,"{'arrange', 'arranged', 'arranging', 'arranges'}",25067
84,24983,24916,masterfully,{'masterfully'},25067
1367,23700,23633,dere,{'dere'},25067
166,24767,24834,merit,"{'merited', 'merit', 'merits', 'meriting'}",25067
98,24835,24902,caricature,"{'caricatured', 'caricature', 'caricatures'}",25067
87,24846,24913,blank,"{'blanks', 'blanked', 'blank'}",25067
146,24787,24854,tempting,{'tempting'},25067
373,24694,24627,process,"{'processing', 'processed', 'process', 'processes'}",25067
30,24903,24970,shred,"{'shreds', 'shredding', 'shred'}",25067
137,24796,24863,needless,{'needless'},25067
180,24887,24820,divo,{'divo'},25067
195,24872,24805,fond,"{'fond', 'fondest'}",25067
615,24452,24385,company,"{'company', 'companies'}",25067
174,24893,24826,brac,{'brac'},25067
278,24789,24722,finale,"{'finale', 'finales'}",25067
148,24918,24852,pressure,"{'pressure', 'pressuring', 'pressured', 'pressures'}",25066
79,24987,24921,deliciously,{'deliciously'},25066
393,24673,24607,labor,"{'labors', 'labor', 'laboring'}",25066
145,24789,24855,summary,"{'summary', 'summaries'}",25066
1389,23677,23611,matt,{'matt'},25066
49,24885,24951,indulgent,{'indulgent'},25066
518,24548,24482,violent,{'violent'},25066
245,24821,24755,creation,"{'creation', 'creations'}",25066
88,24978,24912,determination,{'determination'},25066
651,24283,24349,attract,"{'attract', 'attracted', 'attracting', 'attracts'}",25066
409,24657,24591,evolve,"{'evolved', 'evolving', 'evolves', 'evolve'}",25066
508,24426,24492,men,{'mens'},25066
537,24529,24463,fashion,"{'fashions', 'fashion', 'fashioned', 'fashioning'}",25066
712,24222,24288,hide,"{'hide', 'hidden', 'hides', 'hiding'}",25066
863,24203,24137,suspense,{'suspense'},25066
449,24485,24551,entirely,{'entirely'},25066
329,24605,24671,fault,"{'fault', 'faults', 'faulted', 'faulting'}",25066
124,24942,24876,astound,"{'astounds', 'astound', 'astounded'}",25066
1476,23458,23524,tse,{'tse'},25066
656,24278,24344,store,"{'store', 'stored', 'stores', 'storing'}",25066
513,24553,24487,smart,"{'smart', 'smartest', 'smarts'}",25066
84,24850,24916,wrest,"{'wrest', 'wrested'}",25066
171,24895,24829,ulta,{'ulta'},25066
159,24906,24841,brace,"{'brace', 'braced', 'bracing', 'braces'}",25065
118,24817,24882,editor,"{'editors', 'editor'}",25065
269,24796,24731,circumstance,"{'circumstance', 'circumstances'}",25065
942,23993,24058,cool,"{'cooling', 'cool', 'cools', 'coolest', 'cooled'}",25065
172,24763,24828,spoof,"{'spoof', 'spoofing', 'spoofed'}",25065
85,24850,24915,heated,{'heated'},25065
193,24872,24807,custom,"{'custom', 'customs'}",25065
167,24898,24833,glory,"{'glories', 'glory'}",25065
284,24651,24716,merely,{'merely'},25065
187,24748,24813,brow,"{'brow', 'brows'}",25065
568,24497,24432,ware,"{'ware', 'wares', 'waring'}",25065
160,24905,24840,explicit,{'explicit'},25065
30,24905,24970,blatantly,{'blatantly'},25065
760,24175,24240,hid,{'hid'},25065
261,24674,24739,instance,"{'instances', 'instance'}",25065
359,24706,24641,grant,"{'grants', 'granting', 'granted', 'grant'}",25065
466,24469,24534,biz,{'biz'},25065
305,24760,24695,habit,"{'habit', 'habits'}",25065
57,24878,24943,irrelevant,{'irrelevant'},25065
167,24768,24833,gand,{'gand'},25065
828,24107,24172,trip,"{'trips', 'tripped', 'tripping', 'trip'}",25065
268,24797,24732,prima,{'prima'},25065
13,24922,24987,mumble,"{'mumbles', 'mumbled', 'mumbling', 'mumble'}",25065
91,24844,24909,afore,{'afore'},25065
249,24815,24751,harsh,"{'harsher', 'harsh', 'harshest'}",25064
239,24825,24761,segment,"{'segments', 'segmented', 'segment'}",25064
138,24798,24862,stalk,"{'stalks', 'stalked', 'stalking', 'stalk'}",25064
752,24184,24248,pun,"{'puns', 'pun', 'punning'}",25064
207,24857,24793,rebel,"{'rebels', 'rebeling', 'rebelling', 'rebelled', 'rebel'}",25064
540,24396,24460,girlfriend,"{'girlfriend', 'girlfriends'}",25064
171,24893,24829,losely,{'losely'},25064
159,24905,24841,noble,"{'nobler', 'nobles', 'noblest', 'noble'}",25064
131,24933,24869,awaken,"{'awakens', 'awaken', 'awakening', 'awakened'}",25064
332,24732,24668,refuse,"{'refuse', 'refuses', 'refusing', 'refused'}",25064
160,24904,24840,manager,"{'managers', 'manager'}",25064
235,24829,24765,accompany,"{'accompanies', 'accompanying', 'accompanied', 'accompany'}",25064
322,24742,24678,cup,"{'cups', 'cup', 'cupped', 'cupping'}",25064
63,24873,24937,minus,"{'minuses', 'minus'}",25064
516,24548,24484,skill,"{'skills', 'skill'}",25064
207,24857,24793,mirror,"{'mirroring', 'mirrored', 'mirror', 'mirrors'}",25064
347,24717,24653,establish,"{'establish', 'establishes', 'establishing'}",25064
265,24671,24735,responsible,{'responsible'},25064
39,24897,24961,sooo,{'sooo'},25064
102,24962,24898,ingenious,{'ingenious'},25064
187,24877,24813,notable,"{'notable', 'notables'}",25064
131,24805,24869,explode,"{'exploding', 'explodes', 'exploded', 'explode'}",25064
38,24898,24962,atrocity,"{'atrocities', 'atrocity'}",25064
74,24990,24926,marvellous,{'marvellous'},25064
42,24895,24958,revolt,"{'revolts', 'revolted', 'revolting', 'revolt'}",25063
112,24951,24888,winter,"{'winter', 'winters'}",25063
111,24952,24889,polished,{'polished'},25063
229,24834,24771,choreograph,"{'choreographing', 'choreographs', 'choreographed', 'choreograph'}",25063
115,24948,24885,corruption,"{'corruptions', 'corruption'}",25063
313,24624,24687,bite,"{'bites', 'bite', 'bitten', 'biting'}",25063
132,24931,24868,embrace,"{'embraced', 'embraces', 'embrace', 'embracing'}",25063
121,24942,24879,poetry,"{'poetries', 'poetry'}",25063
22,24915,24978,rewrite,"{'rewrite', 'rewrites', 'rewriting', 'rewritten'}",25063
204,24733,24796,ploitation,{'ploitation'},25063
201,24862,24799,zan,{'zan'},25063
281,24782,24719,admire,"{'admire', 'admired', 'admiring', 'admires'}",25063
1365,23698,23635,matte,"{'mattes', 'matte'}",25063
556,24507,24444,depth,"{'depths', 'depth'}",25063
145,24918,24855,adle,{'adle'},25063
234,24829,24766,berate,"{'berating', 'berated', 'berate', 'berates'}",25063
22,24915,24978,whine,"{'whines', 'whined', 'whining', 'whine'}",25063
103,24960,24897,sensual,{'sensual'},25063
374,24689,24626,dear,"{'dearest', 'dear', 'dears'}",25063
118,24945,24882,nostalgic,"{'nostalgic', 'nostalgics'}",25063
113,24824,24887,button,"{'buttoned', 'buttons', 'button'}",25063
194,24869,24806,fulfill,"{'fulfill', 'fulfills'}",25063
238,24699,24762,kidnap,"{'kidnaped', 'kidnapped', 'kidnaps', 'kidnap'}",25063
764,24173,24236,theater,"{'theater', 'theaters'}",25063
140,24797,24860,pg,{'pg'},25063
139,24924,24861,documentarie,{'documentarie'},25063
224,24714,24776,consistent,{'consistent'},25062
108,24954,24892,confidence,{'confidence'},25062
20,24918,24980,unnatural,{'unnatural'},25062
298,24640,24702,vise,"{'vise', 'vises'}",25062
64,24874,24936,crawl,"{'crawls', 'crawl', 'crawled', 'crawling'}",25062
305,24633,24695,replace,"{'replaces', 'replaced', 'replace', 'replacing'}",25062
145,24917,24855,adj,{'adj'},25062
24008,930,992,ti,{'ti'},25062
163,24899,24837,wicked,"{'wickedest', 'wicked'}",25062
4,24934,24996,snooze,"{'snoozing', 'snooze', 'snoozes'}",25062
26,24912,24974,aimless,{'aimless'},25062
165,24897,24835,spiritual,{'spiritual'},25062
156,24906,24844,celebrate,"{'celebrates', 'celebrating', 'celebrated', 'celebrate'}",25062
307,24755,24693,sympathetic,{'sympathetic'},25062
152,24910,24848,calm,"{'calmer', 'calm', 'calms', 'calmed'}",25062
272,24790,24728,sass,{'sass'},25062
76,24862,24924,synopsis,"{'synopsis', 'synopses'}",25062
7244,17818,17756,know,"{'knows', 'knowing', 'known', 'knew', 'know'}",25062
110,24952,24890,astounding,{'astounding'},25062
29,24909,24971,dismal,{'dismal'},25062
203,24859,24797,encourage,"{'encourages', 'encouraging', 'encouraged', 'encourage'}",25062
102,24960,24898,sailor,"{'sailor', 'sailors'}",25062
294,24768,24706,mire,"{'mired', 'mire'}",25062
211,24727,24789,neck,"{'necks', 'necking', 'neck'}",25062
183,24755,24817,capita,{'capita'},25062
160,24902,24840,similarity,"{'similarity', 'similarities'}",25062
43,24895,24957,skull,"{'skulls', 'skull'}",25062
50,24888,24950,steer,"{'steers', 'steered', 'steering', 'steer'}",25062
227,24711,24773,parody,"{'parodies', 'parodying', 'parody', 'parodied'}",25062
99,24839,24901,bog,"{'bogs', 'bog'}",25062
169,24893,24831,closely,{'closely'},25062
73,24989,24927,devotion,"{'devotion', 'devotions'}",25062
104,24958,24896,streep,{'streep'},25062
94,24968,24906,perception,"{'perception', 'perceptions'}",25062
19,24919,24981,ripoff,"{'ripoff', 'ripoffs'}",25062
220,24842,24780,exit,"{'exits', 'exited', 'exit'}",25062
444,24494,24556,paint,"{'painted', 'paints', 'paint'}",25062
132,24930,24868,rural,"{'rural', 'rurals'}",25062
209,24853,24791,pursue,"{'pursued', 'pursuing', 'pursue', 'pursues'}",25062
856,24206,24144,pub,"{'pubs', 'pub'}",25062
20,24918,24980,pedestrian,"{'pedestrian', 'pedestrians'}",25062
72,24866,24928,ooze,"{'oozes', 'oozed', 'ooze'}",25062
21,24917,24979,insomnia,{'insomnia'},25062
413,24526,24587,literally,{'literally'},25061
100,24839,24900,indicate,"{'indicating', 'indicates', 'indicated', 'indicate'}",25061
169,24892,24831,deny,"{'denies', 'denied', 'deny', 'denying'}",25061
182,24879,24818,mane,"{'manes', 'mane'}",25061
137,24924,24863,mixture,"{'mixtures', 'mixture'}",25061
75,24864,24925,conspiracy,"{'conspiracies', 'conspiracy'}",25061
109,24830,24891,spending,{'spending'},25061
171,24768,24829,jack,"{'jack', 'jacking', 'jacked', 'jacks'}",25061
22357,2582,2643,de,{'de'},25061
96,24843,24904,hunk,"{'hunks', 'hunk'}",25061
230,24831,24770,revel,"{'reveling', 'reveled', 'revels', 'revel', 'revelling', 'revelled'}",25061
84,24977,24916,isolation,{'isolation'},25061
93,24846,24907,loosely,{'loosely'},25061
166,24895,24834,nath,{'nath'},25061
564,24497,24436,tune,"{'tune', 'tuned', 'tuning', 'tunes'}",25061
295,24766,24705,hopeful,"{'hopeful', 'hopefuls'}",25061
89,24850,24911,patch,"{'patches', 'patch', 'patched', 'patching'}",25061
105,24956,24895,chronic,{'chronic'},25061
555,24506,24445,accident,"{'accidents', 'accident'}",25061
64,24875,24936,potentially,{'potentially'},25061
30,24909,24970,soooo,{'soooo'},25061
45,24894,24955,tacky,"{'tacky', 'tackiest'}",25061
79,24860,24921,aforementioned,{'aforementioned'},25061
114,24947,24886,appreciation,"{'appreciation', 'appreciations'}",25061
408,24653,24592,eek,{'eeks'},25061
125,24936,24875,underlie,"{'underlies', 'underlie', 'underlying'}",25061
1616,23445,23384,version,"{'version', 'versions'}",25061
132,24929,24868,honesty,{'honesty'},25061
44,24895,24956,virus,"{'virus', 'viruses'}",25061
40,24899,24960,resurrect,"{'resurrecting', 'resurrected', 'resurrects', 'resurrect'}",25061
